P143875,PASSENGER,JC242682,605098,04/29/2019 12:15:00 PM,2,,,,M,,,,USAGE UNKNOWN,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,,,,,,,,,
O635276,DRIVER,JC242721,605095,04/29/2019 12:10:00 PM,,,,,M,,,,USAGE UNKNOWN,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,OTHER,UNKNOWN,UNKNOWN,,,,TEST NOT OFFERED,,
P143872,PASSENGER,JC242721,605095,04/29/2019 12:10:00 PM,3,,,,,,,,USAGE UNKNOWN,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,,,,,,,,,
O635277,DRIVER,JC242721,605097,04/29/2019 12:10:00 PM,,OLYMPIA FIELDS,IL,60461,M,54,IL,D,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,OTHER,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
P143873,PASSENGER,JC242721,605097,04/29/2019 12:10:00 PM,3,,,,F,,,,SAFETY BELT USED,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,,,,,,,,,,,,
P143874,PASSENGER,JC242721,605097,04/29/2019 12:10:00 PM,12,,,,F,,,,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,,,,,,,,,
O635284,DRIVER,JC242676,605105,04/29/2019 12:09:00 PM,,CHICAGO,IL,60647,M,37,IL,D,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,FAILED TO YIELD,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O635285,DRIVER,JC242676,605110,04/29/2019 12:09:00 PM,,CHICAGO,IL,60639,M,36,IL,A,SAFETY BELT USED,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,,,,NONE,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
P143876,PASSENGER,JC242676,605110,04/29/2019 12:09:00 PM,3,CHICAGO,IL,60639,F,35,,,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,,,,,,,,,
P143877,PASSENGER,JC242676,605110,04/29/2019 12:09:00 PM,6,CHICAGO,IL,60639,M,16,,,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,,,,,,,,,
O635252,DRIVER,JC242657,605066,04/29/2019 12:01:00 PM,,CHICAGO,IL,60626,M,54,IL,D,USAGE UNKNOWN,DEPLOYMENT UNKNOWN,NONE,NO INDICATION OF INJURY,,,,UNKNOWN,UNKNOWN,UNKNOWN,,,,TEST NOT OFFERED,,
O635253,DRIVER,JC242657,605071,04/29/2019 12:01:00 PM,,CHICAGO,IL,60626,M,33,IL,D,USAGE UNKNOWN,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,UNKNOWN,UNKNOWN,UNKNOWN,,,,TEST NOT OFFERED,,
P143867,PASSENGER,JC242657,605071,04/29/2019 12:01:00 PM,6,CHICAGO,IL,60660,F,30,,,USAGE UNKNOWN,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,,,,,,,,,
O635750,DRIVER,JC243483,605555,04/29/2019 12:00:00 PM,,,,,X,,,,USAGE UNKNOWN,DEPLOYMENT UNKNOWN,UNKNOWN,NO INDICATION OF INJURY,,,,UNKNOWN,UNKNOWN,UNKNOWN,,,,TEST NOT OFFERED,,
O636107,DRIVER,JC242681,605871,04/29/2019 12:00:00 PM,,CALUMET CITY,IL,60409,M,26,IL,D,SAFETY BELT USED,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,,,,UNKNOWN,WINDSHIELD (WATER/ICE),NORMAL,,,,TEST NOT OFFERED,,
O636108,DRIVER,JC242681,605872,04/29/2019 12:00:00 PM,,CHICAAGO,IL,60657,M,31,IL,D,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,UNKNOWN,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O635458,DRIVER,JC242761,605296,04/29/2019 11:50:00 AM,,CHICAGO,IL,60641,M,39,IL,D,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,TOO FAST FOR CONDITIONS,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O635459,DRIVER,JC242761,605314,04/29/2019 11:50:00 AM,,CHICAGO,IL,60625,M,43,IL,D,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,NONE,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O635260,DRIVER,JC242679,605081,04/29/2019 11:50:00 AM,,CHICAGO,IL,60641,M,31,IL,D,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,WRONG WAY/SIDE,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O635261,DRIVER,JC242679,605087,04/29/2019 11:50:00 AM,,CHICAGO,IL,60642,M,35,IL,D,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,IMPROPER TURN,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O635369,DRIVER,JC242891,605192,04/29/2019 11:45:00 AM,,CHICAGO,IL,60639,M,,,,USAGE UNKNOWN,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,,,,FAILED TO YIELD,UNKNOWN,UNKNOWN,,,,TEST NOT OFFERED,,
O635370,DRIVER,JC242891,605195,04/29/2019 11:45:00 AM,,CHICAGO,IL,60639,F,41,IL,,SAFETY BELT USED,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,,,,NONE,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O635380,DRIVER,JC242807,605211,04/29/2019 11:45:00 AM,,,,,F,,,,USAGE UNKNOWN,DEPLOYMENT UNKNOWN,NONE,NO INDICATION OF INJURY,,,,UNKNOWN,UNKNOWN,UNKNOWN,,,,TEST NOT OFFERED,,
O635381,DRIVER,JC242807,605272,04/29/2019 11:45:00 AM,,DEERFIELD,IL,60015,M,61,IL,D,USAGE UNKNOWN,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,,,,NONE,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O635266,DRIVER,JC242667,605083,04/29/2019 11:40:00 AM,,,,,M,,,,USAGE UNKNOWN,DEPLOYMENT UNKNOWN,NONE,NO INDICATION OF INJURY,,,,TOO FAST FOR CONDITIONS,UNKNOWN,UNKNOWN,,,,TEST NOT OFFERED,,
O635267,DRIVER,JC242667,605090,04/29/2019 11:40:00 AM,,CHICAGO,IL,60707,F,41,IL,D,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,NONE,WINDSHIELD (WATER/ICE),NORMAL,,,,TEST NOT OFFERED,,
P143871,PASSENGER,JC242667,605090,04/29/2019 11:40:00 AM,3,CHICAGO,IL,60707,M,20,,,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,,,,,,,,,
O635274,DRIVER,JC242654,605089,04/29/2019 11:35:00 AM,,,,,X,,,,USAGE UNKNOWN,DEPLOYMENT UNKNOWN,NONE,NO INDICATION OF INJURY,,,,OTHER,UNKNOWN,UNKNOWN,,,,TEST NOT OFFERED,,
P143870,PASSENGER,JC242654,605092,04/29/2019 11:35:00 AM,1,THORNTON,IL,60476,M,47,,,USAGE UNKNOWN,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,,,,,,,,,
O635671,DRIVER,JC243327,605504,04/29/2019 11:30:00 AM,,,,,X,,,,USAGE UNKNOWN,DEPLOYMENT UNKNOWN,NONE,NO INDICATION OF INJURY,,,,NONE,UNKNOWN,UNKNOWN,,,,TEST NOT OFFERED,,
O635647,DRIVER,JC243257,605462,04/29/2019 11:30:00 AM,,,,,X,,,,USAGE UNKNOWN,DEPLOYMENT UNKNOWN,UNKNOWN,NO INDICATION OF INJURY,,,,TOO FAST FOR CONDITIONS,NOT OBSCURED,UNKNOWN,,,,TEST NOT OFFERED,,
O635254,DRIVER,JC242664,605074,04/29/2019 11:30:00 AM,,SUMMIT,IL,60501,M,69,IL,D,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,FAILED TO YIELD,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O635255,DRIVER,JC242664,605082,04/29/2019 11:30:00 AM,,CHICAGO,IL,60629,M,69,IL,D,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,NONE,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
P143869,PASSENGER,JC242664,605082,04/29/2019 11:30:00 AM,3,CHICAGO,IL,60629,F,,,,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,,,,,,,,,
O635280,DRIVER,JC242645,605100,04/29/2019 11:30:00 AM,,AURORA,IL,60505,M,36,IL,D,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,UNKNOWN,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O635281,DRIVER,JC242645,605111,04/29/2019 11:30:00 AM,,TINLEY PARK,IL,60477,M,47,IL,CD,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,NONE,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O635230,DRIVER,JC242613,605050,04/29/2019 11:30:00 AM,,,,60647,M,,,,USAGE UNKNOWN,DEPLOYMENT UNKNOWN,NONE,NO INDICATION OF INJURY,,,,UNKNOWN,UNKNOWN,UNKNOWN,,,,TEST NOT OFFERED,,
O635231,DRIVER,JC242613,605054,04/29/2019 11:30:00 AM,,CHICAGO,IL,60632,F,48,IL,D,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,NONE,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O635270,DRIVER,JC242604,605096,04/29/2019 11:30:00 AM,,RIVER GROVE,IL,60171,M,31,IL,DM,SAFETY BELT USED,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,REFUSED,,,OTHER,UNKNOWN,UNKNOWN,,,,TEST NOT OFFERED,,
O635271,DRIVER,JC242604,605103,04/29/2019 11:30:00 AM,,CHICAGO,IL,60707,M,42,IL,D,SAFETY BELT USED,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,REFUSED,,,OTHER,UNKNOWN,NORMAL,,,,TEST NOT OFFERED,,
O635349,DRIVER,JC242831,605212,04/29/2019 11:20:00 AM,,CHICAGO,IL,60615,F,27,IL,D,USAGE UNKNOWN,DEPLOYMENT UNKNOWN,NONE,NO INDICATION OF INJURY,,,,NONE,UNKNOWN,UNKNOWN,,,,TEST NOT OFFERED,,
O635379,DRIVER,JC242831,605225,04/29/2019 11:20:00 AM,,,,,F,,,,USAGE UNKNOWN,DEPLOYMENT UNKNOWN,NONE,NO INDICATION OF INJURY,,,,FAILED TO YIELD,UNKNOWN,UNKNOWN,,,,TEST NOT OFFERED,,
O635282,DRIVER,JC242734,605102,04/29/2019 11:20:00 AM,,HANOVER PARK,IL,60133,F,26,ON,,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,NA,,TOO FAST FOR CONDITIONS,UNKNOWN,UNKNOWN,,,,TEST NOT OFFERED,,
O635283,DRIVER,JC242734,605109,04/29/2019 11:20:00 AM,,HAMMOND,IN,46327,F,49,IN,,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,NA,,NONE,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O635256,DRIVER,JC242686,605076,04/29/2019 11:15:00 AM,,PORTAGE,IN,46368,M,99,IN,,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,IMPROPER LANE CHANGE,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O635257,DRIVER,JC242686,605080,04/29/2019 11:15:00 AM,,CHICAGO,IL,60608,M,24,IL,D,SAFETY BELT USED,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,,,,NONE,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O636074,DRIVER,JC243988,605855,04/29/2019 11:11:00 AM,,CHICAGO,IL,60610,F,61,IL,D,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,NONE,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O635224,DRIVER,JC242609,605039,04/29/2019 11:10:00 AM,,,,,M,,,,USAGE UNKNOWN,DID NOT DEPLOY,UNKNOWN,NO INDICATION OF INJURY,,,,UNKNOWN,UNKNOWN,UNKNOWN,,,,TEST NOT OFFERED,,
O635225,DRIVER,JC242609,605046,04/29/2019 11:10:00 AM,,CHICAGO,IL,60617,M,29,IL,D,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,NONE,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
P143865,PASSENGER,JC242609,605046,04/29/2019 11:10:00 AM,3,CHICAGO,IL,60644,M,,,,SAFETY BELT USED,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,,,,,,,,,,,,
O636206,DRIVER,JC244256,605974,04/29/2019 11:00:00 AM,,CHICAGO,IL,60651,M,24,IL,D,SAFETY BELT USED,"DEPLOYED, COMBINATION",NONE,NO INDICATION OF INJURY,,,,NONE,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O636205,DRIVER,JC244256,605993,04/29/2019 11:00:00 AM,,CHICAGO,IL,60647,F,28,IL,D,USAGE UNKNOWN,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,FAILED TO YIELD,UNKNOWN,NORMAL,,,,TEST NOT OFFERED,,
O635441,DRIVER,JC242988,605241,04/29/2019 11:00:00 AM,,,,,X,,,,USAGE UNKNOWN,DEPLOYMENT UNKNOWN,NONE,NO INDICATION OF INJURY,,,,UNKNOWN,UNKNOWN,UNKNOWN,,,,TEST NOT OFFERED,,
O636081,DRIVER,JC242621,605847,04/29/2019 11:00:00 AM,,EVANSTON,IL,60201,M,22,IL,D,USAGE UNKNOWN,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,OVERCORRECTED,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O636082,DRIVER,JC242621,605853,04/29/2019 11:00:00 AM,,CHICAGO,IL,60639,M,41,IL,D,USAGE UNKNOWN,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,NONE,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O635238,DRIVER,JC242608,605058,04/29/2019 11:00:00 AM,,CHICAGO,IL,60610,M,18,IL,D,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,FOLLOWED TOO CLOSELY,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O635239,DRIVER,JC242608,605062,04/29/2019 11:00:00 AM,,ADDISON,IL,60101,M,60,IL,DM,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,NONE,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O635258,DRIVER,JC242566,605078,04/29/2019 10:50:00 AM,,CRYSTAL LAKE,IL,60014,M,37,IL,D,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,CFD74,,IMPROPER TURN,WINDSHIELD (WATER/ICE),NORMAL,,,,TEST NOT OFFERED,,
O635259,DRIVER,JC242566,605086,04/29/2019 10:50:00 AM,,CHICAGO,IL,60613,M,45,IL,D,SAFETY BELT USED,DEPLOYMENT UNKNOWN,NONE,NONINCAPACITATING INJURY,MERCY,CFD74,,NONE,WINDSHIELD (WATER/ICE),NORMAL,,,,TEST NOT OFFERED,,
O651680,DRIVER,JC271982,620545,04/29/2019 10:45:00 AM,,CHICAGO,IL,60655,M,62,IL,B,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,NONE,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O635244,DRIVER,JC242570,605063,04/29/2019 10:45:00 AM,,CHICAGO,IL,60626,M,42,,,USAGE UNKNOWN,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,IMPROPER PARKING,UNKNOWN,NORMAL,,,,TEST NOT OFFERED,,
O635216,DRIVER,JC242558,605037,04/29/2019 10:42:00 AM,,BURBANK,IL,60459,M,68,IL,D,SAFETY BELT USED,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,,,,NONE,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O635217,DRIVER,JC242558,605044,04/29/2019 10:42:00 AM,,DECATUR,GA,30034,F,27,GA,,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,FAILED TO YIELD,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O635222,DRIVER,JC242567,605038,04/29/2019 10:40:00 AM,,,,,F,,,,USAGE UNKNOWN,DEPLOYMENT UNKNOWN,UNKNOWN,NO INDICATION OF INJURY,,,,FAILED TO YIELD,UNKNOWN,UNKNOWN,,,,TEST NOT OFFERED,,
O635223,DRIVER,JC242567,605042,04/29/2019 10:40:00 AM,,CHICAGO,IL,60609,M,52,IL,D,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,NONE,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O636178,DRIVER,JC244209,605964,04/29/2019 10:30:00 AM,,,,,X,,,,USAGE UNKNOWN,DEPLOYMENT UNKNOWN,UNKNOWN,NO INDICATION OF INJURY,,,,UNKNOWN,UNKNOWN,UNKNOWN,,,,TEST NOT OFFERED,,
O635565,DRIVER,JC243154,605409,04/29/2019 10:30:00 AM,,,,,X,,,,USAGE UNKNOWN,DEPLOYMENT UNKNOWN,UNKNOWN,NO INDICATION OF INJURY,,,,UNKNOWN,UNKNOWN,UNKNOWN,,,,TEST NOT OFFERED,,
O635292,DRIVER,JC242766,605113,04/29/2019 10:30:00 AM,,CHICAGO,IL,60649,M,68,IL,D,USAGE UNKNOWN,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,REFUSED,,,UNKNOWN,UNKNOWN,NORMAL,,,,TEST NOT OFFERED,,
O635293,DRIVER,JC242766,605119,04/29/2019 10:30:00 AM,,CHICAGO,IL,60617,M,73,IL,D,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,REFUSED,,,UNKNOWN,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O635242,DRIVER,JC242560,605068,04/29/2019 10:30:00 AM,,CHICAGO,IL,60605,F,33,IL,D,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,REFUSED MEDICAL ATTENTION,,,FAILED TO YIELD,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O635243,PEDESTRIAN,JC242560,,04/29/2019 10:30:00 AM,,CHICAGO,IL,60605,F,85,,,,,,NONINCAPACITATING INJURY,NORTHWESTERN MEMORIAL HOSPITAL,CFD,,,,NORMAL,CROSSING - WITH SIGNAL,NO CONTRASTING CLOTHING,IN CROSSWALK,TEST NOT OFFERED,,
O635234,DRIVER,JC242552,605053,04/29/2019 10:30:00 AM,,CHICAGO,IL,60608,F,72,IL,D,USAGE UNKNOWN,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,IMPROPER TURN,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O635235,DRIVER,JC242552,605056,04/29/2019 10:30:00 AM,,CHICAGO,IL,60652,M,26,IL,D,USAGE UNKNOWN,"DEPLOYED, FRONT",NONE,NO INDICATION OF INJURY,,,,NONE,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O635182,DRIVER,JC242542,604995,04/29/2019 10:30:00 AM,,CHICAGO,IL,60628,M,45,IL,D,USAGE UNKNOWN,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,,,,IMPROPER BACKING,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O635183,DRIVER,JC242542,605013,04/29/2019 10:30:00 AM,,CHICAGO,IL,60609,M,63,IL,D,USAGE UNKNOWN,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,,,,NONE,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O635186,DRIVER,JC242537,604997,04/29/2019 10:30:00 AM,,,,,M,,,,USAGE UNKNOWN,DEPLOYMENT UNKNOWN,NONE,NO INDICATION OF INJURY,,,,IMPROPER LANE CHANGE,UNKNOWN,UNKNOWN,,,,TEST NOT OFFERED,,
O635187,DRIVER,JC242537,605011,04/29/2019 10:30:00 AM,,CHICAGO,IL,60628,F,47,IL,D,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,NONE,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O635246,DRIVER,JC242627,605070,04/29/2019 10:25:00 AM,,CHICAGO,IL,60630,M,34,IL,D,NONE PRESENT,"DEPLOYED, SIDE",NONE,NO INDICATION OF INJURY,,,,DISREGARDED CONTROL DEVICES,UNKNOWN,NORMAL,,,,TEST NOT OFFERED,,
O635247,DRIVER,JC242627,605077,04/29/2019 10:25:00 AM,,CHICAGO,IL,60630,F,53,IL,,SAFETY BELT USED,"DEPLOYED, FRONT",NONE,NONINCAPACITATING INJURY,NORTHWESTERN,41,,IMPROPER TURN,UNKNOWN,NORMAL,,,,TEST NOT OFFERED,,
O635220,DRIVER,JC242530,605034,04/29/2019 10:17:00 AM,,CHICAGO,IL,60619,M,27,IL,D,USAGE UNKNOWN,"DEPLOYED, COMBINATION",NONE,NO INDICATION OF INJURY,,,,FAILED TO YIELD,UNKNOWN,UNKNOWN,,,,TEST NOT OFFERED,,
P143858,PASSENGER,JC242530,605034,04/29/2019 10:17:00 AM,3,CLARKSVILLE,TN,37040,M,38,,,USAGE UNKNOWN,DEPLOYMENT UNKNOWN,UNKNOWN,NO INDICATION OF INJURY,,,,,,,,,,,,
O635221,DRIVER,JC242530,605040,04/29/2019 10:17:00 AM,,CHICAGO,IL,60649,F,35,IL,D,USAGE UNKNOWN,"DEPLOYED, COMBINATION",NONE,NONINCAPACITATING INJURY,ROSELAND,CFD #188,,UNKNOWN,UNKNOWN,UNKNOWN,,,,TEST NOT OFFERED,,
P143863,PASSENGER,JC242530,605040,04/29/2019 10:17:00 AM,4,CHICAGO,IL,60649,M,0,,,CHILD RESTRAINT - TYPE UNKNOWN,DEPLOYMENT UNKNOWN,NONE,NONINCAPACITATING INJURY,ROSELAND,CFD#188,,,,,,,,,,
O635218,DRIVER,JC242553,605032,04/29/2019 10:16:00 AM,,CHICAGO,IL,60629,M,22,IL,,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,TOO FAST FOR CONDITIONS,OTHER,NORMAL,,,,TEST NOT OFFERED,,
O635219,DRIVER,JC242553,605035,04/29/2019 10:16:00 AM,,HIGHLAND PARK,IL,60035,F,75,IL,,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,NONE,OTHER,NORMAL,,,,TEST NOT OFFERED,,
O635206,DRIVER,JC242580,605022,04/29/2019 10:05:00 AM,,CORTLAND,IL,60112,M,,,,USAGE UNKNOWN,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,IMPROPER BACKING,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O635207,DRIVER,JC242580,605030,04/29/2019 10:05:00 AM,,CHICAGO,IL,60647,M,41,IL,D,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,IMPROPER BACKING,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
P143860,PASSENGER,JC242580,605030,04/29/2019 10:05:00 AM,3,CHICAGO,IL,60647,F,42,,,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,,,,,,,,,
P143862,PASSENGER,JC242580,605030,04/29/2019 10:05:00 AM,10,CHICAGO,IL,60647,M,11,,,SAFETY BELT USED,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,,,,,,,,,,,,
O635214,DRIVER,JC242579,605027,04/29/2019 10:00:00 AM,,,,,M,34,IL,,SAFETY BELT USED,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,,,,IMPROPER TURN,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O635215,DRIVER,JC242579,605033,04/29/2019 10:00:00 AM,,ELK GROVE,IL,,M,,IL,,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,NONE,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O635198,DRIVER,JC242548,605010,04/29/2019 10:00:00 AM,,ELK GROVE VILLAGE,IL,60007,M,23,IL,D,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,FOLLOWED TOO CLOSELY,UNKNOWN,UNKNOWN,,,,TEST NOT OFFERED,,
O635199,DRIVER,JC242548,605023,04/29/2019 10:00:00 AM,,CHICAGO,IL,60653,F,50,IL,D,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,NONE,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O635212,DRIVER,JC242585,605026,04/29/2019 09:56:00 AM,,SKOKIE,IL,60076,M,46,IL,,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,FAILED TO YIELD,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O635213,DRIVER,JC242585,605028,04/29/2019 09:56:00 AM,,SKOKIE,IL,60076,F,30,IL,,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,NONE,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O635497,DRIVER,JC243038,605307,04/29/2019 09:55:00 AM,,CHICAGO,IL,,M,,IL,,USAGE UNKNOWN,DEPLOYMENT UNKNOWN,NONE,NO INDICATION OF INJURY,,,,IMPROPER BACKING,UNKNOWN,UNKNOWN,,,,TEST NOT OFFERED,,
O635498,DRIVER,JC243038,605321,04/29/2019 09:55:00 AM,,CHICAGO,IL,,M,,IL,,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,NONE,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O635196,DRIVER,JC242559,605006,04/29/2019 09:55:00 AM,,ORLAND PARK,,60462,M,56,,D,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,FOLLOWED TOO CLOSELY,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
O635197,DRIVER,JC242559,605021,04/29/2019 09:55:00 AM,,CHICAGO,IL,60642,F,56,IL,D,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,NONE,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
P143864,PASSENGER,JC242559,605021,04/29/2019 09:55:00 AM,3,,,,F,18,,,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,,,,,,,,,
O635208,DRIVER,JC242526,605029,04/29/2019 09:55:00 AM,,OAK BROOK,IL,60523,M,31,IL,D,USAGE UNKNOWN,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,DNA,DNA,,FOLLOWED TOO CLOSELY,NOT OBSCURED,NORMAL,,,,TEST NOT OFFERED,,
